t,x,y,E
44280.0,4.28723150629775e8,-9.034421843245821e8,-3.3371499966797303e34
44340.0,4.426744268167599e8,-8.966883611141992e8,-3.3371499967608794e34
44400.0,4.565193543659426e8,-8.897191131751877e8,-3.33714999684141e34
44460.0,4.7025460701558965e8,-8.825361145505004e8,-3.337149996921302e34
44520.0,4.838768848455834e8,-8.751410906411146e8,-3.3371499970005353e34
44580.0,4.9738291507042575e8,-8.675358177917123e8,-3.337149997079091e34
44640.0,5.1076945282572937e8,-8.597221228641143e8,-3.3371499971569494e34
44700.0,5.240332819480056e8,-8.5170188279857e8,-3.3371499972340946e34
44760.0,5.37171215747563e8,-8.434770241630088e8,-3.337149997310505e34
44820.0,5.501800977743295e8,-8.3504952269036e8,-3.337149997386166e34
44880.0,5.630568025764148e8,-8.264214028040537e8,-3.3371499974610564e34
44940.0,5.757982364512296e8,-8.175947371318161e8,-3.337149997535158e34
45000.0,5.884013381889818e8,-8.085716460078752e8,-3.3371499976084538e34
45060.0,6.008630798083706e8,-7.993542969636965e8,-3.3371499976809273e34
45120.0,6.131804672843004e8,-7.899449042073724e8,-3.337149997752561e34
45180.0,6.253505412674412e8,-7.803457280917886e8,-3.3371499978233344e34
45240.0,6.373703777954607e8,-7.705590745716953e8,-3.3371499978932337e34
45300.0,6.492370889957589e8,-7.605872946498146e8,-3.337149997962241e34
45360.0,6.609478237795331e8,-7.504327838121161e8,-3.3371499980303405e34
45420.0,6.724997685270096e8,-7.400979814523973e8,-3.337149998097515e34
45480.0,6.838901477636746e8,-7.295853702863057e8,-3.3371499981637496e34
45540.0,6.951162248273435e8,-7.18897475754944e8,-3.337149998229026e34
45600.0,7.061753025259061e8,-7.080368654182023e8,-3.3371499982933297e34
45660.0,7.170647237855915e8,-6.970061483379617e8,-3.3371499983566477e34
45720.0,7.277818722895947e8,-6.858079744513184e8,-3.337149998418962e34
45780.0,7.383241731069124e8,-6.744450339339787e8,-3.3371499984802584e34
45840.0,7.486890933112366e8,-6.629200565539775e8,-3.3371499985405216e34
45900.0,7.588741425897564e8,-6.512358110158758e8,-3.337149998599736e34
45960.0,7.688768738417214e8,-6.393951042955949e8,-3.337149998657891e34
46020.0,7.786948837666243e8,-6.274007809660469e8,-3.33714999871497e34
46080.0,7.883258134418582e8,-6.152557225137237e8,-3.3371499987709593e34
46140.0,7.977673488897117e8,-6.029628466464086e8,-3.337149998825846e34
46200.0,8.070172216335659e8,-5.905251065921767e8,-3.3371499988796166e34
46260.0,8.160732092431561e8,-5.779454903898535e8,-3.337149998932258e34
46320.0,8.249331358687704e8,-5.652270201711007e8,-3.3371499989837595e34
46380.0,8.33594872764255e8,-5.523727514343035e8,-3.3371499990341062e34
46440.0,8.420563387987007e8,-5.393857723104318e8,-3.3371499990832876e34
46500.0,8.50315500956686e8,-5.262692028210542e8,-3.33714999913129e34
46560.0,8.583703748269593e8,-5.130261941286812e8,-3.3371499991781043e34
46620.0,8.662190250794392e8,-4.996599277796188e8,-3.3371499992237166e34
46680.0,8.738595659304206e8,-4.861736149395144e8,-3.3371499992681184e34
46740.0,8.812901615958732e8,-4.725704956217784e8,-3.3371499993112976e34
46800.0,8.885090267327234e8,-4.5885383790906763e8,-3.3371499993532446e34
46860.0,8.955144268680137e8,-4.450269371680168e8,-3.33714999939395e34
46920.0,9.023046788158369e8,-4.310931152574082e8,-3.3371499994334017e34
46980.0,9.088781510819422e8,-4.170557197299688e8,-3.3371499994715915e34
47040.0,9.15233264255919e8,-4.02918123027987e8,-3.3371499995085104e34
47100.0,9.213684913908614e8,-3.886837216729431e8,-3.337149999544148e34
47160.0,9.272823583704238e8,-3.743559354493474e8,-3.3371499995784982e34
47220.0,9.329734442631775e8,-3.599382065829826e8,-3.337149999611553e34
47280.0,9.384403816641846e8,-3.4543399891374874e8,-3.3371499996433017e34
47340.0,9.436818570237054e8,-3.3084679706330824e8,-3.337149999673739e34
47400.0,9.486966109629613e8,-3.161801055977326e8,-3.337149999702856e34
47460.0,9.53483438576877e8,-3.014374481853514e8,-3.3371499997306456e34
47520.0,9.58041189723728e8,-2.8662236675000596e8,-3.3371499997571038e34
47580.0,9.623687693016249e8,-2.7173842061991227e8,-3.3371499997822204e34
47640.0,9.66465137511768e8,-2.5678918567233658e8,-3.337149999805991e34
47700.0,9.703293101084068e8,-2.417782534742906e8,-3.3371499998284115e34
47760.0,9.73960358635447e8,-2.267092304194523e8,-3.3371499998494745e34
47820.0,9.77357410649646e8,-2.1158573686151993e8,-3.337149999869175e34
47880.0,9.805196499303437e8,-1.96411406244208e8,-3.33714999988751e34
47940.0,9.834463166756785e8,-1.8118988422809443e8,-3.3371499999044743e34
48000.0,9.861367076852403e8,-1.6592482781452858e8,-3.3371499999200637e34
48060.0,9.885901765291177e8,-1.5061990446681145e8,-3.3371499999342723e34
48120.0,9.908061337032977e8,-1.352787912288589e8,-3.3371499999471e34
48180.0,9.92784046771381e8,-1.1990517384156016e8,-3.3371499999585427e34
48240.0,9.945234404925783e8,-1.0450274585704437e8,-3.3371499999685966e34
48300.0,9.960238969359572e8,-8.907520775106782e7,-3.3371499999772597e34
48360.0,9.972850555809124e8,-7.362626603373563e7,-3.337149999984531e34
48420.0,9.983066134038339e8,-5.8159632358771965e7,-3.3371499999904067e34
48480.0,9.990883249509537e8,-4.267902263155263e7,-3.3371499999948874e34
48540.0,9.996300023973523e8,-2.7188156116115075e7,-3.337149999997971e34
48600.0,9.999315155921116e8,-1.1690754541360293e7,-3.3371499999996577e34
48660.0,9.999927920896028e8,3809458.793338172,-3.3371499999999464e34
48720.0,9.998138171669025e8,1.9308759912903044e7,-3.3371499999988377e34
48780.0,9.993946338273314e8,3.480342506148467e7,-3.3371499999963318e34
48840.0,9.987353427901162e8,5.028973159733962e7,-3.337149999992429e34
48900.0,9.978361024661765e8,6.576395888744127e7,-3.337149999987126e34
48960.0,9.966971289200428e8,8.122238920160714e7,-3.3371499999804307e34
49020.0,9.953186958179139e8,9.666130860592793e7,-3.3371499999723418e34
49080.0,9.937011343618683e8,1.1207700785528325e8,-3.3371499999628606e34
49140.0,9.918448332102425e8,1.2746578328472939e8,-3.3371499999519904e34
49200.0,9.897502383841983e8,1.428239376995447e8,-3.3371499999397344e34
49260.0,9.874178531604993e8,1.5814778126371843e8,-3.337149999926094e34
49320.0,9.848482379505241e8,1.7343363238666937e8,-3.3371499999110746e34
49380.0,9.82042010165544e8,1.8867781860798085e8,-3.337149999894678e34
49440.0,9.789998440682992e8,2.038766774799394e8,-3.337149999876909e34
49500.0,9.75722470610907e8,2.1902655744766474e8,-3.337149999857771e34
49560.0,9.722106772591437e8,2.3412381872661936e8,-3.3371499998372696e34
49620.0,9.68465307803141e8,2.4916483417728665e8,-3.33714999981541e34
49680.0,9.644872621545419e8,2.6414599017680705e8,-3.337149999792194e34
49740.0,9.602774961301663e8,2.790636874873627e8,-3.3371499997676313e34
49800.0,9.558370212222385e8,2.9391434212110174e8,-3.337149999741726e34
49860.0,9.511669043552305e8,3.086943862013941e8,-3.337149999714486e34
49920.0,9.462682676293805e8,3.234002688202115e8,-3.3371499996859146e34
49980.0,9.411422880509496e8,3.380284568914262e8,-3.337149999656022e34
50040.0,9.357901972492787e8,3.525754359998216e8,-3.337149999624813e34
50100.0,9.302132811807168e8,3.670377112456126e8,-3.337149999592297e34
50160.0,9.244128798194904e8,3.8141180808427113e8,-3.3371499995584808e34
50220.0,9.183903868355888e8,3.956942731614552e8,-3.3371499995233725e34
50280.0,9.121472492597426e8,4.0988167514284116e8,-3.3371499994869826e34
50340.0,9.05684967135577e8,4.239706055386587e8,-3.337149999449315e34
50400.0,8.990050931590222e8,4.379576795227312e8,-3.3371499994103834e34
50460.0,8.921092323050697e8,4.5183953674582404e8,-3.337149999370195e34
50520.0,8.849990414419619e8,4.6561284214310515e8,-3.337149999328759e34
50580.0,8.776762289329107e8,4.7927428673552406e8,-3.3371499992860883e34
50640.0,8.701425542254387e8,4.9282058842491627e8,-3.3371499992421873e34
50700.0,8.623998274284432e8,5.062484927826421e8,-3.337149999197075e34
50760.0,8.544499088770844e8,5.1955477383157057e8,-3.3371499991507565e34
50820.0,8.462947086856025e8,5.327362348212192e8,-3.337149999103242e34
50880.0,8.379361862881721e8,5.457897089958652e8,-3.3371499990545457e34
50940.0,8.293763499679031e8,5.587120603554417e8,-3.337149999004679e34
51000.0,8.20617256374103e8,5.715001844090368e8,-3.3371499989536526e34
51060.0,8.116610100279154e8,5.841510089208145e8,-3.33714999890148e34
51120.0,8.025097628164558e8,5.966614946481781e8,-3.3371499988481746e34
51180.0,7.931657134755644e8,6.090286360719979e8,-3.337149998793747e34
51240.0,7.836311070613004e8,6.212494621187288e8,-3.3371499987382117e34
51300.0,7.739082344103076e8,6.333210368742434e8,-3.337149998681581e34
51360.0,7.639994315891787e8,6.452404602892095e8,-3.3371499986238686e34
51420.0,7.539070793329513e8,6.570048688758421e8,-3.337149998565089e34
51480.0,7.436336024728719e8,6.68611436395863e8,-3.337149998505257e34
51540.0,7.331814693535646e8,6.800573745395021e8,-3.337149998444386e34
51600.0,7.225531912397455e8,6.913399335953773e8,-3.3371499983824916e34
51660.0,7.117513217126247e8,7.024564031110928e8,-3.337149998319585e34
51720.0,7.00778456056142e8,7.134041125443957e8,-3.3371499982556873e34
51780.0,6.896372306331842e8,7.241804319047357e8,-3.337149998190809e34
51840.0,6.783303222519337e8,7.347827723850734e8,-3.3371499981249677e34
51900.0,6.668604475225003e8,7.452085869837852e8,-3.3371499980581794e34
51960.0,6.552303622039926e8,7.55455371116515e8,-3.33714999799046e34
52020.0,6.434428605421852e8,7.655206632178277e8,-3.3371499979218243e34
52080.0,6.315007745979406e8,7.754020453325166e8,-3.3371499978522907e34
52140.0,6.194069735665488e8,7.850971436964262e8,-3.3371499977818744e34
52200.0,6.071643630881475e8,7.946036293066487e8,-3.337149997710594e34
52260.0,5.947758845493884e8,8.039192184809585e8,-3.3371499976384652e34
52320.0,5.822445143765193e8,8.130416734063482e8,-3.3371499975655074e34
52380.0,5.695732633200506e8,8.219688026765386e8,-3.337149997491736e34
52440.0,5.567651757311785e8,8.306984618183286e8,-3.337149997417169e34
52500.0,5.438233288301399e8,8.392285538066627e8,-3.3371499973418236e34
52560.0,5.3075083196667385e8,8.4755702956829e8,-3.3371499972657193e34
52620.0,5.1755082587276924e8,8.556818884738953e8,-3.3371499971888747e34
52680.0,5.0422648190787613e8,8.636011788185829e8,-3.3371499971113085e34
52740.0,4.9078100129676443e8,8.713129982905992e8,-3.337149997033038e34
52800.0,4.772176143602121e8,8.788154944281807e8,-3.3371499969540813e34
52860.0,4.635395797387084e8,8.861068650644172e8,-3.3371499968744587e34
52920.0,4.497501836093589e8,8.931853587600259e8,-3.337149996794189e34
52980.0,4.3585273889618057e8,9.00049275223929e8,-3.337149996713293e34
53040.0,4.218505844739766e8,9.066969657215382e8,-3.337149996631789e34
53100.0,4.077470843659833e8,9.131268334706435e8,-3.337149996549697e34
53160.0,3.9354562693548095e8,9.193373340248158e8,-3.337149996467034e34
53220.0,3.7924962407156396e8,9.25326975644228e8,-3.337149996383824e34
53280.0,3.648625103692659e8,9.310943196538078e8,-3.337149996300083e34
53340.0,3.503877423042363e8,9.366379807886351e8,-3.337149996215834e34
53400.0,3.358287974021678e8,9.419566275265028e8,-3.337149996131095e34
53460.0,3.2118917340317386e8,9.47048982407559e8,-3.3371499960458886e34
53520.0,3.0647238742131716e8,9.51913822340956e8,-3.337149995960235e34
53580.0,2.916819750994916e8,9.56549978898432e8,-3.337149995874152e34
53640.0,2.7682148975986063e8,9.609563385947554e8,-3.3371499957876633e34
53700.0,2.6189450155005622e8,9.651318431549637e8,-3.337149995700791e34
53760.0,2.469045965853438e8,9.690754897683345e8,-3.3371499956135514e34
53820.0,2.318553760869597e8,9.727863313290262e8,-3.3371499955259685e34
53880.0,2.1675045551682764e8,9.762634766633327e8,-3.3371499954380634e34
53940.0,2.0159346370886293e8,9.79506090743496e8,-3.3371499953498547e34
54000.0,1.863880419970726e8,9.825133948880265e8,-3.3371499952613657e34
54060.0,1.7113784334066167e8,9.852846669484835e8,-3.3371499951726202e34
54120.0,1.5584653144635534e8,9.878192414826702e8,-3.337149995083636e34
54180.0,1.405177798881484e8,9.90116509914203e8,-3.3371499949944344e34
54240.0,1.2515527122469315e8,9.921759206784163e8,-3.337149994905037e34
54300.0,1.0976269611453822e8,9.939969793545675e8,-3.3371499948154664e34
54360.0,9.434375242943081e7,9.955792487843136e8,-3.3371499947257446e34
54420.0,7.890214436589538e7,9.969223491764265e8,-3.3371499946358896e34
54480.0,6.344158155530236e7,9.98025958197727e8,-3.3371499945459285e34
54540.0,4.7965778172640815e7,9.98889811050212e8,-3.337149994455879e34
54600.0,3.2478452044208996e7,9.9951370053436e8,-3.3371499943657647e34
54660.0,1.6983323754437387e7,9.998974770985968e8,-3.337149994275605e34
54720.0,1484115.752058763,1.0000410488749121e9,-3.3371499941854243e34
54780.0,-1.4015448544159982e7,9.999443817006183e8,-3.33714999409524e34
54840.0,-2.951164563990941e7,9.996074991262455e8,-3.337149994005079e34
54900.0,-4.500075285983757e7,9.990304824095732e8,-3.337149993914959e34
54960.0,-6.047904924184365e7,9.982134704957974e8,-3.3371499938249025e34
55020.0,-7.594281643095042e7,9.971566599838411e8,-3.3371499937349327e34
55080.0,-9.138833957254073e7,9.958603050788151e8,-3.3371499936450717e34
55140.0,-1.0681190820474352e8,9.943247175306413e8,-3.337149993555337e34
55200.0,-1.2220981714975499e8,9.925502665588527e8,-3.3371499934657545e34
55260.0,-1.3757836740388092e8,9.905373787635895e8,-3.3371499933763427e34
55320.0,-1.529138670260863e8,9.882865380228128e8,-3.3371499932871255e34
55380.0,-1.6821263202483886e8,9.857982853757606e8,-3.3371499931981246e34
55440.0,-1.8347098724303374e8,9.830732188926736e8,-3.337149993109358e34
55500.0,-1.9868526724078643e8,9.801119935308247e8,-3.33714999302085e34
55560.0,-2.138518171758824e8,9.769153209768841e8,-3.3371499929326215e34
55620.0,-2.2896699368167165e8,9.734839694756612e8,-3.3371499928446933e34
55680.0,-2.4402716574219775e8,9.698187636452614e8,-3.3371499927570855e34
55740.0,-2.5902871556435093e8,9.65920584278706e8,-3.3371499926698213e34
55800.0,-2.7396803944683605e8,9.617903681320598e8,-3.33714999258292e34
55860.0,-2.8884154864574665e8,9.574291076991206e8,-3.3371499924964026e34
55920.0,-3.036456702365375e8,9.528378509727223e8,-3.3371499924102886e34
55980.0,-3.1837684797218865e8,9.48017701192711e8,-3.337149992324602e34
56040.0,-3.3303154313735485e8,9.429698165806545e8,-3.337149992239362e34
56100.0,-3.476062353982955e8,9.376954100613488e8,-3.3371499921545876e34
56160.0,-3.62097423648381e8,9.321957489711887e8,-3.3371499920703012e34
56220.0,-3.765016268489725e8,9.264721547534732e8,-3.337149991986522e34
56280.0,-3.908153848654738e8,9.205260026407193e8,-3.3371499919032706e34
56340.0,-4.0503525929835373e8,9.1435872132406e8,-3.3371499918205655e34
56400.0,-4.191578343089404e8,9.079717926098064e8,-3.337149991738428e34
56460.0,-4.3317971743978906e8,9.013667510632577e8,-3.3371499916568774e34
56520.0,-4.470975404294262e8,8.945451836398426e8,-3.337149991575934e34
56580.0,-4.609079600212751e8,8.875087293036833e8,-3.3371499914956174e34
56640.0,-4.746076587665682e8,8.802590786336724e8,-3.3371499914159454e34
56700.0,-4.8819334582105356e8,8.727979734171581e8,-3.337149991336937e34
56760.0,-5.016617577353051e8,8.651272062313354e8,-3.3371499912586127e34
56820.0,-5.1500965923844564e8,8.572486200124437e8,-3.337149991180991e34
56880.0,-5.2823384401509637e8,8.491641076128753e8,-3.3371499911040908e34
56940.0,-5.413311354753647e8,8.408756113463007e8,-3.337149991027929e34
57000.0,-5.54298387517687e8,8.323851225209193e8,-3.3371499909525263e34
57060.0,-5.671324852843426e8,8.236946809609503e8,-3.337149990877899e34
57120.0,-5.798303459094585e8,8.148063745164757e8,-3.3371499908040655e34
57180.0,-5.923889192593237e8,8.057223385617561e8,-3.3371499907310436e34
57240.0,-6.048051886648381e8,7.964447554821379e8,-3.3371499906588495e34
57300.0,-6.170761716459183e8,7.86975854149676e8,-3.3371499905875026e34
57360.0,-6.291989206276873e8,7.773179093875985e8,-3.3371499905170204e34
57420.0,-6.411705236482766e8,7.67473241423742e8,-3.3371499904474176e34
57480.0,-6.529881050580693e8,7.574442153330879e8,-3.3371499903787118e34
57540.0,-6.646488262102201e8,7.472332404695345e8,-3.3371499903109204e34
57600.0,-6.76149886142282e8,7.36842769887042e8,-3.337149990244059e34
57660.0,-6.8748852224878e8,7.262752997502885e8,-3.337149990178141e34
57720.0,-6.986620109445688e8,7.155333687349783e8,-3.3371499901131884e34
57780.0,-7.096676683188152e8,7.046195574179487e8,-3.337149990049212e34
57840.0,-7.205028507794499e8,6.935364876572195e8,-3.33714998998623e34
57900.0,-7.311649556879324e8,6.822868219621352e8,-3.3371499899242536e34
57960.0,-7.416514219841775e8,6.708732628537511e8,-3.3371499898633005e34
58020.0,-7.519597308014945e8,6.59298552215617e8,-3.3371499898033855e34
58080.0,-7.620874060713903e8,6.475654706351143e8,-3.337149989744523e34
58140.0,-7.72032015118092e8,6.356768367355055e8,-3.337149989686726e34
58200.0,-7.817911692426463e8,6.236355064988542e8,-3.3371499896300078e34
58260.0,-7.913625242964565e8,6.114443725799813e8,-3.337149989574384e34
58320.0,-8.007437812441176e8,5.991063636116205e8,-3.337149989519867e34
58380.0,-8.099326867154177e8,5.866244435009394e8,-3.337149989466469e34
58440.0,-8.189270335463698e8,5.740016107175962e8,-3.337149989414205e34
58500.0,-8.277246613091471e8,5.612408975735033e8,-3.3371499893630857e34
58560.0,-8.36323456830794e8,5.48345369494469e8,-3.337149989313125e34
58620.0,-8.447213547005872e8,5.353181242838944e8,-3.337149989264333e34
58680.0,-8.529163377659274e8,5.221622913786996e8,-3.337149989216724e34
58740.0,-8.609064376166413e8,5.088810310976609e8,-3.337149989170305e34
58800.0,-8.686897350575775e8,4.95477533882337e8,-3.337149989125092e34
58860.0,-8.762643605693853e8,4.8195501953076744e8,-3.337149989081093e34
58920.0,-8.836284947573631e8,4.683167364241276e8,-3.337149989038321e34
58980.0,-8.907803687882706e8,4.545659607465246e8,-3.337149988996783e34
59040.0,-8.977182648149999e8,4.4070599569812286e8,-3.337149988956492e34
59100.0,-9.044405163890033e8,4.267401707017873e8,-3.3371499889174543e34
59160.0,-9.109455088603785e8,4.1267184060343456e8,-3.3371499888796827e34
59220.0,-9.172316797655176e8,3.985043848662849e8,-3.3371499888431836e34
59280.0,-9.232975192022238e8,3.842412067592072e8,-3.3371499888079683e34
59340.0,-9.291415701922085e8,3.698857325393525e8,-3.337149988774043e34
59400.0,-9.347624290308807e8,3.554414106292722e8,-3.337149988741418e34
59460.0,-9.401587456243446e8,3.4091171078871834e8,-3.337149988710099e34
59520.0,-9.453292238135262e8,3.263001232813239e8,-3.3371499886800945e34
59580.0,-9.502726216853492e8,3.116101580363647e8,-3.337149988651413e34
59640.0,-9.549877518708878e8,2.9684534380580264e8,-3.337149988624059e34
59700.0,-9.594734818304223e8,2.820092273168134e8,-3.337149988598041e34
59760.0,-9.637287341253326e8,2.671053724200011e8,-3.3371499885733626e34
59820.0,-9.677524866767608e8,2.5213735923350537e8,-3.337149988550033e34
59880.0,-9.71543773010984e8,2.3710878328320548e8,-3.3371499885280555e34
59940.0,-9.751016824914364e8,2.2202325463922775e8,-3.337149988507437e34
60000.0,-9.784253605373265e8,2.0688439704896396e8,-3.33714998848818e34
60060.0,-9.815140088287961e8,1.916958470668084e8,-3.337149988470294e34
60120.0,-9.84366885498573e8,1.764612531808223e8,-3.3371499884537783e34
60180.0,-9.86983305310069e8,1.611842749365355e8,-3.3371499884386372e34
60240.0,-9.893626398218846e8,1.4586858205809525e8,-3.337149988424878e34
60300.0,-9.915043175386775e8,1.305178535669731e8,-3.3371499884125e34
60360.0,-9.934078240483595e8,1.151357768984415e8,-3.33714998840151e34
60420.0,-9.95072702145591e8,9.97260470160317e7,-3.337149988391908e34
60480.0,-9.964985519415401e8,8.42923655241858e7,-3.3371499883836955e34
60540.0,-9.976850309598829e8,6.88384397793155e7,-3.337149988376878e34
60600.0,-9.986318542190205e8,5.336798199948096e7,-3.3371499883714533e34
60660.0,-9.993387943004942e8,3.7884708372903414e7,-3.3371499883674245e34
60720.0,-9.998056814035803e8,2.2392338165525295e7,-3.337149988364794e34
60780.0,-1.000032403386054e9,6894592.827832021,-3.337149988363559e34
60840.0,-1.0000189057911115e9,-8604804.898850292,-3.337149988363724e34
60900.0,-9.997651918604426e8,-2.4102131876366816e7,-3.337149988365284e34
60960.0,-9.992713225334538e8,-3.959366546384118e7,-3.337149988368243e34
61020.0,-9.985374164326384e8,-5.507568441166336e7,-3.337149988372598e34
61080.0,-9.975636498350998e8,-7.054446975514384e7,-3.337149988378348e34
61140.0,-9.963502566302341e8,-8.599630570761956e7,-3.3371499883854936e34
61200.0,-9.948975282635815e8,-1.014274805527976e8,-3.337149988394032e34
61260.0,-9.932058136668603e8,-1.1683428753612226e8,-3.3371499884039597e34
61320.0,-9.912755191742009e8,-1.3221302575495191e8,-3.3371499884152754e34
61380.0,-9.891071084245986e8,-1.4756000104733196e8,-3.3371499884279746e34
61440.0,-9.867011022506101e8,-1.6287152687915075e8,-3.337149988442058e34
61500.0,-9.840580785533192e8,-1.7814392522946554e8,-3.337149988457521e34
61560.0,-9.811786721636018e8,-1.9337352747378615e8,-3.3371499884743584e34
61620.0,-9.780635746897238e8,-2.0855667526510435e8,-3.337149988492567e34
61680.0,-9.747135343513091e8,-2.2368972141245782e8,-3.3371499885121424e34
61740.0,-9.711293557997146e8,-2.3876903075681752e8,-3.3371499885330804e34
61800.0,-9.673118999248594e8,-2.537909810440887e8,-3.3371499885553747e34
61860.0,-9.632620836485515e8,-2.687519637950159e8,-3.3371499885790193e34
61920.0,-9.589808797043619e8,-2.836483851717832e8,-3.3371499886040128e34
61980.0,-9.544693164041004e8,-2.984766668411021e8,-3.337149988630344e34
62040.0,-9.49728477390947e8,-3.1323324683357936e8,-3.33714998865801e34
62100.0,-9.447595013792992e8,-3.279145803991592e8,-3.337149988687002e34
62160.0,-9.395635818813976e8,-3.425171408584344e8,-3.337149988717315e34
62220.0,-9.341419669207953e8,-3.570374204496218e8,-3.33714998874894e34
62280.0,-9.284959587327387e8,-3.714719311709994e8,-3.3371499887818703e34
62340.0,-9.226269134515327e8,-3.8581720561860245e8,-3.337149988816096e34
62400.0,-9.165362407849649e8,-4.0006979781897783e8,-3.3371499888516123e34
62460.0,-9.102254036758665e8,-4.142262840567968e8,-3.3371499888884094e34
62520.0,-9.036959179508913e8,-4.2828326369712746e8,-3.3371499889264766e34
62580.0,-8.969493519565967e8,-4.4223736000216985e8,-3.337149988965809e34
62640.0,-8.899873261829144e8,-4.5608522094225705e8,-3.3371499890063934e34
62700.0,-8.828115128741e8,-4.698235200009285e8,-3.3371499890482205e34
62760.0,-8.754236356272562e8,-4.834489569738816e8,-3.337149989091281e34
62820.0,-8.678254689785243e8,-4.969582587616102e8,-3.3371499891355645e34
62880.0,-8.600188379770448e8,-5.1034818015553975e8,-3.3371499891810606e34
62940.0,-8.52005617746787e8,-5.236155046174701e8,-3.3371499892277576e34
63000.0,-8.437877330363547e8,-5.3675704505213916e8,-3.3371499892756444e34
63060.0,-8.353671577568753e8,-5.497696445727222e8,-3.337149989324712e34
63120.0,-8.267459145080823e8,-5.626501772590823e8,-3.3371499893749437e34
63180.0,-8.179260740927052e8,-5.753955489085906e8,-3.3371499894263317e34
63240.0,-8.08909755019284e8,-5.880026977793353e8,-3.337149989478862e34
63300.0,-7.996991229935256e8,-6.004685953255426e8,-3.3371499895325213e34
63360.0,-7.902963903983265e8,-6.12790246925031e8,-3.337149989587299e34
63420.0,-7.807038157625843e8,-6.249646925985255e8,-3.3371499896431806e34
63480.0,-7.709237032189261e8,-6.369890077206593e8,-3.337149989700153e34
63540.0,-7.609584019504838e8,-6.488603037224902e8,-3.3371499897582006e34
63600.0,-7.508103056268495e8,-6.605757287853663e8,-3.3371499898173114e34
63660.0,-7.40481851829345e8,-6.721324685259714e8,-3.3371499898774717e34
63720.0,-7.299755214657439e8,-6.835277466723874e8,-3.337149989938667e34
63780.0,-7.192938381745868e8,-6.947588257310098e8,-3.337149990000881e34
63840.0,-7.084393677192316e8,-7.058230076441585e8,-3.3371499900640984e34
63900.0,-6.974147173717853e8,-7.167176344382224e8,-3.337149990128306e34
63960.0,-6.862225352870637e8,-7.274400888621862e8,-3.3371499901934866e34
64020.0,-6.748655098667305e8,-7.379877950163827e8,-3.337149990259625e34
64080.0,-6.633463691137666e8,-7.483582189713211e8,-3.3371499903267053e34
64140.0,-6.516678799774265e8,-7.585488693764426e8,-3.337149990394713e34
64200.0,-6.398328476888368e8,-7.685572980586563e8,-3.3371499904636295e34
64260.0,-6.278441150873967e8,-7.783811006105129e8,-3.337149990533441e34
64320.0,-6.157045619381436e8,-7.880179169678726e8,-3.3371499906041273e34
64380.0,-6.03417104240245e8,-7.974654319769317e8,-3.3371499906756734e34
64440.0,-5.909846935267842e8,-8.067213759504676e8,-3.337149990748063e34
64500.0,-5.784103161560072e8,-8.157835252131723e8,-3.3371499908212754e34
64560.0,-5.656969925942008e8,-8.24649702635941e8,-3.3371499908952967e34
64620.0,-5.528477766903744e8,-8.333177781589879e8,-3.337149990970108e34
64680.0,-5.398657549429176e8,-8.417856693036635e8,-3.3371499910456907e34
64740.0,-5.267540457584128e8,-8.50051341672851e8,-3.337149991122026e34
64800.0,-5.135157987027772e8,-8.581128094398197e8,-3.337149991199098e34
64860.0,-5.0015419374491584e8,-8.6596813582542e8,-3.337149991276884e34
64920.0,-4.866724404930664e8,-8.73615433563504e8,-3.3371499913553705e34
64980.0,-4.730737774240192e8,-8.810528653544595e8,-3.337149991434534e34
65040.0,-4.5936147110539734e8,-8.882786443067496e8,-3.3371499915143583e34
65100.0,-4.455388154111828e8,-8.952910343663497e8,-3.337149991594824e34
65160.0,-4.316091307306783e8,-9.020883507339811e8,-3.33714999167591e34
65220.0,-4.175757631710929e8,-9.086689602700382e8,-3.3371499917576e34
65280.0,-4.0344208375394386e8,-9.150312818871142e8,-3.337149991839873e34
65340.0,-3.89211487605467e8,-9.211737869300282e8,-3.3371499919227056e34
65400.0,-3.748873931412305e8,-9.270949995432653e8,-3.337149992006084e34
65460.0,-3.6047324124514675e8,-9.327934970257387e8,-3.3371499920899825e34
65520.0,-3.4597249444308e8,-9.382679101727892e8,-3.3371499921743856e34
65580.0,-3.3138863607124835e8,-9.435169236053405e8,-3.33714999225927e34
65640.0,-3.1672516943961877e8,-9.485392760861298e8,-3.3371499923446177e34
65700.0,-3.019856169904966e8,-9.533337608229383e8,-3.337149992430405e34
65760.0,-2.871735194525113e8,-9.578992257587483e8,-3.3371499925166156e34
65820.0,-2.722924349902018e8,-9.622345738487562e8,-3.3371499926032244e34
65880.0,-2.5734593834940448e8,-9.663387633241765e8,-3.337149992690213e34
65940.0,-2.4233761999865082e8,-9.702108079427716e8,-3.3371499927775614e34
66000.0,-2.272710852667787e8,-9.738497772260462e8,-3.3371499928652448e34
66060.0,-2.1214995347696602e8,-9.772547966830525e8,-3.337149992953246e34
66120.0,-1.9697785707739362e8,-9.80425048020748e8,-3.3371499930415426e34
66180.0,-1.8175844076874667e8,-9.833597693408575e8,-3.337149993130111e34
66240.0,-1.6649536062876362e8,-9.860582553231918e8,-3.3371499932189353e34
66300.0,-1.5119228323404315e8,-9.885198573953776e8,-3.337149993307988e34
66360.0,-1.3585288477932015e8,-9.907439838889587e8,-3.3371499933972526e34
