t,x1,x2,p1,p2,Ptot,E,Erel
10.94,3.837928451695153e-2,1.0616207154830521,-0.21753813655005866,0.21753813655005866,0.0,5.0023661420432075e-2,4.7322840863978007e-4
10.950000000000001,3.621661155761674e-2,1.063783388442387,-0.21499645531689854,0.21499645531689854,0.0,5.002311173790467e-2,4.6223475809167776e-4
10.96,3.408150537516672e-2,1.0659184946248372,-0.2120247811731046,0.2120247811731046,0.0,5.00224772539211e-2,4.4954507842032067e-4
10.97,3.197823618196637e-2,1.0680217638180376,-0.20862905746696445,0.20862905746696445,0.0,5.002176304181514e-2,4.352608363010483e-4
10.98,2.99110105164021e-2,1.0700889894836019,-0.20481607564589036,0.20481607564589036,0.0,5.002097481242686e-2,4.1949624853543295e-4
10.99,2.7883962829805025e-2,1.072116037170199,-0.2005934616735245,0.2005934616735245,0.0,5.002011886843839e-2,4.0237736876613735e-4
11.0,2.5901147217548343e-2,1.0740988527824555,-0.19596966077781156,0.19596966077781156,0.0,5.0019202053977974e-2,3.8404107955775026e-4
11.01,2.396652931085657e-2,1.0760334706891472,-0.19095392056054303,0.19095392056054303,0.0,5.001823169989393e-2,3.6463399787689467e-4
11.02,2.2083978345543088e-2,1.0779160216544608,-0.18555627250215342,0.18555627250215342,0.0,5.0017215565137704e-2,3.4431130275236417e-4
11.03,2.0257259423538523e-2,1.0797427405764655,-0.1797875118987595,0.1797875118987595,0.0,5.0016161774722664e-2,3.2323549445156753e-4
11.040000000000001,1.8490025982686887e-2,1.0815099740173173,-0.17365917627156804,0.17365917627156804,0.0,5.001507875475719e-2,3.0157509514211424e-4
11.05,1.678581248986988e-2,1.0832141875101344,-0.16718352229183342,0.16718352229183342,0.0,5.00139751650685e-2,2.7950330136833297e-4
11.06,1.514802737207314e-2,1.084851972627931,-0.16037350126751512,0.16037350126751512,0.0,5.001285982995984e-2,2.571965991950138e-4
11.07,1.3579946199532254e-2,1.0864200538004718,-0.15324273324066182,0.15324273324066182,0.0,5.0011741667650864e-2,2.3483335301555068e-4
11.08,1.2084705134592309e-2,1.0879152948654116,-0.1458054797473272,0.1458054797473272,0.0,5.001062961896746e-2,2.1259237934750894e-4
11.09,1.0665294659383184e-2,1.0893347053406206,-0.13807661529449794,0.13807661529449794,0.0,5.000953257585068e-2,1.9065151701191908e-4
11.1,9.324553594855296e-3,1.0906754464051485,-0.1300715976110797,0.1300715976110797,0.0,5.000845931025759e-2,1.6918620515005115e-4
11.11,8.0651634231377e-3,1.0919348365768662,-0.1218064367324393,0.1218064367324393,0.0,5.000741840401998e-2,1.4836808039792013e-4
11.120000000000001,6.889642924573834e-3,1.0931103570754301,-0.11329766298033399,0.11329766298033399,0.0,5.0006418180223805e-2,1.2836360447437945e-4
11.13,5.800343140160823e-3,1.094199656859843,-0.10456229390226802,0.10456229390226802,0.0,5.000546663665838e-2,1.0933273316582318e-4
11.14,4.7994426694674954e-3,1.0952005573305363,-9.561780023639753e-2,9.561780023639753e-2,0.0,5.0004571381866175e-2,9.142763732178355e-5
11.15,3.8889433134352363e-3,1.0961110566865686,-8.648207097005425e-2,8.648207097005425e-2,0.0,5.000373957430481e-2,7.479148609448859e-5
11.16,3.0706660707761108e-3,1.0969293339292279,-7.717337756177085e-2,7.717337756177085e-2,0.0,5.0002977865107365e-2,5.9557302145574096e-5
11.17,2.346247495975437e-3,1.0976537525040286,-6.771033739836389e-2,6.771033739836389e-2,0.0,5.000229234490069e-2,4.584689801204181e-5
11.18,1.7171364261828162e-3,1.0982828635738213,-5.811187656016021e-2,5.811187656016021e-2,0.0,5.000168849510419e-2,3.37699020820647e-5
11.19,1.184591083537834e-3,1.0988154089164663,-4.83971919688362e-2,4.83971919688362e-2,0.0,5.0001171144100826e-2,2.3422882014789663e-5
11.200000000000001,7.496765587257804e-4,1.0992503234412783,-3.858571299357451e-2,3.858571299357451e-2,0.0,5.0000744428628945e-2,1.4888572577170775e-5
11.21,4.1326268079627934e-4,1.0995867373192076,-2.8697062592325684e-2,2.8697062592325684e-2,0.0,5.000041176070602e-2,8.235214118690312e-6
11.22,1.7602227750518977e-4,1.0998239777224987,-1.8751018065892223e-2,1.8751018065892223e-2,0.0,5.0000175800344576e-2,3.516006889803241e-6
11.23,3.8429829659093835e-5,1.099961570170345,-8.767471503326964e-3,8.767471503326964e-3,0.0,5.000003843428352e-2,7.686856687283404e-7
11.24,7.605221536837309e-7,1.0999992394778504,1.2336100022449434e-3,-1.2336100022449434e-3,0.0,5.0000000760902205e-2,1.521804238180377e-8
11.25,6.308969360397033e-5,1.0999369103064,1.1232224287812375e-2,-1.1232224287812375e-2,0.0,5.0000063081436535e-2,1.261628728987938e-6
11.26,2.2529268566705307e-4,1.099774707314337,2.1208374124804176e-2,-2.1208374124804176e-2,0.0,5.0000224897571895e-2,4.497951436172035e-6
11.27,4.870450923588058e-4,1.0995129549076452,3.114210721354637e-2,-3.114210721354637e-2,0.0,5.0000484915426156e-2,9.69830852140528e-6
11.28,8.47823408865845e-4,1.0991521765911383,4.1013556087861475e-2,-4.1013556087861475e-2,0.0,5.000084105589699e-2,1.682111793813165e-5
11.290000000000001,1.3069060785551568e-3,1.098693093921449,5.080297785000087e-2,-5.080297785000087e-2,0.0,5.000129047128474e-2,2.580942569302409e-5
11.3,1.8633749360873622e-3,1.0981366250639168,6.049079365644025e-2,-6.049079365644025e-2,0.0,5.000182956806404e-2,3.659136127903689e-5
11.31,2.516117043747397e-3,1.097483882956257,7.005762787556677e-2,-7.005762787556677e-2,0.0,5.000245403561755e-2,4.9080712349325236e-5
11.32,3.263826917319942e-3,1.0967361730826846,7.948434683894216e-2,-7.948434683894216e-2,0.0,5.0003158880701996e-2,6.317761403820666e-5
11.33,4.105009137057851e-3,1.0958949908629467,8.87520971086397e-2,-8.87520971086397e-2,0.0,5.0003938467376524e-2,7.876934752876194e-5
11.34,5.037981338521649e-3,1.094962018661483,9.784234318411995e-2,-9.784234318411995e-2,0.0,5.000478656206578e-2,9.573124131384542e-5
11.35,6.060877577308408e-3,1.0939391224226964,0.10673690457323197,-0.10673690457323197,0.0,5.000569638340512e-2,1.1392766810072711e-4
11.36,7.171652060940555e-3,1.0928283479390644,0.11541799215319755,-0.11541799215319755,0.0,5.0006660656462476e-2,1.3321312924779983e-4
11.370000000000001,8.368083240450826e-3,1.091631916759554,0.12386824374885673,-0.12386824374885673,0.0,5.000767167091082e-2,1.5343341821460994e-4
11.38,9.647778253480201e-3,1.0903522217465247,0.1320707588570182,-0.1320707588570182,0.0,5.000872134267863e-2,1.7442685357083013e-4
11.39,1.100817771000262e-2,1.0889918222900024,0.1400091324474656,-0.1400091324474656,0.0,5.0009801278590574e-2,1.9602557180975445e-4
11.4,1.2446560811105038e-2,1.0875534391889,0.14766748777301814,-0.14766748777301814,0.0,5.00109028434788e-2,2.1805686957421206e-4
11.41,1.3960050790585252e-2,1.0860399492094195,0.1550305081230246,-0.1550305081230246,0.0,5.0012017229230495e-2,2.4034458460817047e-4
11.42,1.55456206684843e-2,1.0844543793315204,0.162083467456785,-0.162083467456785,0.0,5.0013135525217474e-2,2.627105043477569e-4
11.43,1.7200099305046384e-2,1.0827999006949585,0.16881225985563186,-0.16881225985563186,0.0,5.001424878954499e-2,2.8497579089806164e-4
11.44,1.8920177742998378e-2,1.0810798222570064,0.17520342773476744,-0.17520342773476744,0.0,5.001534812055111e-2,3.069624110205166e-4
11.450000000000001,2.0702415825464383e-2,1.0792975841745402,0.18124418875843346,-0.18124418875843346,0.0,5.0016424727985426e-2,3.284945597067929e-4
11.46,2.2543249076279463e-2,1.0774567509237252,0.1869224614045826,-0.1869224614045826,0.0,5.0017470003294845e-2,3.494000658951773e-4
11.47,2.443899582894199e-2,1.0755610041710626,0.1922268891279226,-0.1922268891279226,0.0,5.001847558845792e-2,3.6951176915669894e-4
11.48,2.638586458994664e-2,1.073614135410058,0.19714686307300672,-0.19714686307300672,0.0,5.001943344281573e-2,3.8866885631288974e-4
11.49,2.8379961621771397e-2,1.0716200383782333,0.20167254329194484,-0.20167254329194484,0.0,5.0020335907364905e-2,4.067181472963692e-4
11.5,3.0417298730352618e-2,1.0695827012696522,0.20579487842429908,-0.20579487842429908,0.0,5.0021175765998904e-2,4.2351531997636345e-4
11.51,3.2493801241473136e-2,1.0675061987585317,0.20950562379980475,-0.20950562379980475,0.0,5.0021946303207984e-2,4.389260641579621e-4
11.52,3.460531615011071e-2,1.0653946838498942,0.2127973579277108,-0.2127973579277108,0.0,5.00226413577766e-2,4.528271555302713e-4
11.53,3.674762042644807e-2,1.063252379573557,0.21566349733976145,-0.21566349733976145,0.0,5.002325537204853e-2,4.6510744096894737e-4
11.540000000000001,3.891642946193254e-2,1.0610835705380723,0.21809830975713257,-0.21809830975713257,0.0,5.002378343636555e-2,4.7566872730927997e-4
11.55,4.1107405638493154e-2,1.0588925943615117,0.22009692555498941,-0.22009692555498941,0.0,5.002422132832547e-2,4.8442656650771106e-4
11.56,4.331616700377679e-2,1.0566838329962283,0.2216553475017363,-0.2216553475017363,0.0,5.0024565546544206e-2,4.913109308823929e-4
11.57,4.553829603505287e-2,1.0544617039649522,0.2227704587534797,-0.2227704587534797,0.0,5.002481333865276e-2,4.962667730534767e-4
11.58,4.776934847425885e-2,1.0522306515257462,0.22344002908771615,-0.22344002908771615,0.0,5.002496272330549e-2,4.992544661081002e-4
11.59,5.000486221651632e-2,1.0499951377834889,0.22366271936377718,-0.22366271936377718,0.0,5.002501250602274e-2,5.002501204530432e-4
11.6,5.2240366234340765e-2,1.0477596337656645,0.22343808420111066,-0.22343808420111066,0.0,5.002496228874187e-2,4.992457748356762e-4
11.61,5.447138951969653e-2,1.0455286104803088,0.22276657287004192,-0.22276657287004192,0.0,5.0024812473000266e-2,4.962494600035941e-4
11.620000000000001,5.669347002601291e-2,1.0433065299739923,0.2216495283932331,-0.2216495283932331,0.0,5.002456425672461e-2,4.912851344904259e-4
11.63,5.890216359227727e-2,1.041097836407728,0.2200891848596378,-0.2200891848596378,0.0,5.002421962465224e-2,4.843924930431057e-4
11.64,6.1093052831357075e-2,1.038906947168648,0.21808866295632323,-0.21808866295632323,0.0,5.0023781332461215e-2,4.7562664922257055e-4
11.65,6.326175596477417e-2,1.036738244035231,0.215651963727096,-0.215651963727096,0.0,5.002325288473579e-2,4.650576947140542e-4
11.66,6.540393558626172e-2,1.0345960644137435,0.2127839605704146,-0.2127839605704146,0.0,5.002263850694413e-2,4.52770138880814e-4
11.67,6.751530733657675e-2,1.0324846926634283,0.20949038949259235,-0.20949038949259235,0.0,5.002194311165104e-2,4.3886223301911533e-4
11.68,6.959164847221863e-2,1.0304083515277864,0.20577783763578492,-0.20577783763578492,0.0,5.002117225923722e-2,4.2344518474263167e-4
11.69,7.162880631091609e-2,1.028371193689089,0.2016537301037059,-0.2016537301037059,0.0,5.0020332113438565e-2,4.0664226876957406e-4
11.700000000000001,7.362270653699172e-2,1.026377293463013,0.19712631511141948,-0.19712631511141948,0.0,5.001942939206103e-2,3.88587841218812e-4
11.71,7.556936134999338e-2,1.0244306386500113,0.1922046474889102,-0.1922046474889102,0.0,5.001847131326455e-2,3.694262652892404e-4
11.72,7.746487744029505e-2,1.0225351225597095,0.18689857057142306,-0.18689857057142306,0.0,5.00174655378473e-2,3.4931075694424825e-4
11.73,7.930546377571614e-2,1.0206945362242883,0.18121869651279307,-0.18121869651279307,0.0,5.00164201079894e-2,3.284021597863002e-4
11.74,8.10874391835858e-2,1.0189125608164187,0.1751763850611375,-0.1751763850611375,0.0,5.001534338294808e-2,3.0686765895987457e-4
11.75,8.280723971308829e-2,1.0171927602869162,0.16878372083935966,-0.16878372083935966,0.0,5.001424397221674e-2,2.8487944433303e-4
11.76,8.446142576316461e-2,1.01553857423684,0.1620534891759031,-0.1620534891759031,0.0,5.0013130666683545e-2,2.6261333366917007e-4
11.77,8.604668896171459e-2,1.0139533110382901,0.15499915053409472,-0.15499915053409472,0.0,5.001201236833952e-2,2.4024736678868134e-4
11.78,8.755985878234115e-2,1.0124401412176636,0.1476348135912182,-0.1476348135912182,0.0,5.0010898019098415e-2,2.1796038196658613e-4
11.790000000000001,8.899790888540304e-2,1.0110020911146016,0.1399752070211592,-0.1399752070211592,0.0,5.000979652929671e-2,1.9593058593253521e-4
11.8,9.035796317069412e-2,1.0096420368293104,0.1320356500370579,-0.1320356500370579,0.0,5.000871670644681e-2,1.7433412893452763e-4
11.81,9.163730152964382e-2,1.0083626984703606,0.12383202175288245,-0.12383202175288245,0.0,5.00076671848122e-2,1.5334369624225825e-4
11.82,9.283336528553424e-2,1.0071666347144703,0.11538072942520125,-0.11538072942520125,0.0,5.000665635636776e-2,1.331271273534438e-4
11.83,9.394376231085359e-2,1.006056237689151,0.10669867563866967,-0.10669867563866967,0.0,5.000569230369782e-2,1.1384607395470406e-4
11.84,9.496627181155125e-2,1.0050337281884534,9.780322450086075e-2,-9.780322450086075e-2,0.0,5.0004782735367785e-2,9.565470735398135e-5
11.85,9.589884876862581e-2,1.0041011512313787,8.87121669140501e-2,-8.87121669140501e-2,0.0,5.0003934924285884e-2,7.869848571595548e-5
11.86,9.673962802816312e-2,1.0032603719718414,7.944368499341133e-2,-7.944368499341133e-2,0.0,5.0003155649549234e-2,6.31129909829663e-5
11.870000000000001,9.74869280316441e-2,1.0025130719683604,7.001631570278576e-2,-7.001631570278576e-2,0.0,5.00024511422389e-2,4.9022844776230786e-5
11.88,9.813925417906182e-2,1.0018607458209425,6.0448913780754586e-2,-6.0448913780754586e-2,0.0,5.000182703559528e-2,3.654071190392621e-5
11.89,9.86953018181214e-2,1.001304698181883,5.0760614031161895e-2,-5.0760614031161895e-2,0.0,5.0001288319975065e-2,2.576639949958266e-5
11.9,9.915395885354475e-2,1.0008460411464597,4.0970793053506885e-2,-4.0970793053506885e-2,0.0,5.00008393029483e-2,1.6786058964213227e-5
11.91,9.951430797126101e-2,1.0004856920287435,3.1099030489744876e-2,-3.1099030489744876e-2,0.0,5.000048357485529e-2,9.671497104013476e-6
11.92,9.977562847303476e-2,1.0002243715269699,2.1165069865003376e-2,-2.1165069865003376e-2,0.0,5.000022398009767e-2,4.479601951740123e-6
11.93,9.993739771786243e-2,1.0000626022821424,1.1188779100531891e-2,-1.1188779100531891e-2,0.0,5.000006259439517e-2,1.2518879016765162e-6
11.94,9.99992921672544e-2,1.0000007078327506,1.190110777859358e-3,-1.190110777859358e-3,0.0,5.0000000708187824e-2,1.416375475238316e-8
11.950000000000001,9.996118803231185e-2,1.0000388119676933,-8.810937766368872e-3,8.810937766368872e-3,0.0,5.000003881631817e-2,7.763263616677993e-7
11.96,9.982316152130469e-2,1.0001768384787004,-1.8794364435064367e-2,1.8794364435064367e-2,0.0,5.000017661407321e-2,3.5322814624649753e-6
11.97,9.958548868725492e-2,1.0004145113127503,-2.874020237488973e-2,2.874020237488973e-2,0.0,5.000041299962218e-2,8.259992441833605e-6
11.98,9.924864487583065e-2,1.0007513551241747,-3.86285599099653e-2,3.86285599099653e-2,0.0,5.000074608282612e-2,1.4921656520672208e-5
11.99,9.881330377465473e-2,1.0011866962253506,-4.8439660325220936e-2,4.8439660325220936e-2,0.0,5.000117320035197e-2,2.3464007037621263e-5
12.0,9.828033606592951e-2,1.0017196639340757,-5.815388141982613e-2,5.815388141982613e-2,0.0,5.000169093696794e-2,3.3818739357122035e-5
12.01,9.765080768507242e-2,1.0023491923149328,-6.77517947515917e-2,6.77517947515917e-2,0.0,5.000229515285194e-2,4.590305703711098e-5
12.02,9.69259776888452e-2,1.00307402231116,-7.721420449385406e-2,7.721420449385406e-2,0.0,5.000298101669368e-2,5.962033387194022e-5
12.030000000000001,9.610729573724029e-2,1.003892704262765,-8.652218582712873e-2,8.652218582712873e-2,0.0,5.000374304432606e-2,7.486088651947873e-5
12.040000000000001,9.51963991941609e-2,1.0048036008058445,-9.565712278874913e-2,9.565712278874913e-2,0.0,5.0004575142575884e-2,9.1502851515962e-5
12.05,9.419510985269318e-2,1.0058048901473122,-0.10460074550479201,0.10460074550479201,0.0,5.000547065798586e-2,1.0941315971541002e-4
12.06,9.310543029152009e-2,1.0068945697084852,-0.11333516672982531,0.11333516672982531,0.0,5.000642243001466e-2,1.284486002914307e-4
12.07,9.192953986976397e-2,1.0080704601302413,-0.12184291762139897,0.12184291762139897,0.0,5.0007422848293126e-2,1.4845696586079902e-4
12.08,9.066979036826833e-2,1.009330209631737,-0.13010698267772985,0.13010698267772985,0.0,5.000846391347662e-2,1.6927826953061468e-4
12.09,8.932870128603615e-2,1.0106712987139692,-0.13811083376870525,0.13811083376870525,0.0,5.0009537301207996e-2,1.9074602415819453e-4
12.1,8.79089548012319e-2,1.0120910451987735,-0.14583846319214325,0.14583846319214325,0.0,5.001063442867895e-2,2.126885735773128e-4
12.11,8.641339040682519e-2,1.01358660959318,-0.15327441568919695,0.15327441568919695,0.0,5.0011746523258294e-2,2.349304651641511e-4
12.120000000000001,8.484499923160484e-2,1.0151550007684003,-0.16040381935487227,0.16040381935487227,0.0,5.001286469263777e-2,2.5729385275369233e-4
12.13,8.320691805792128e-2,1.0167930819420838,-0.16721241538183787,0.16721241538183787,0.0,5.0013979995934835e-2,2.795999186949722e-4
12.14,8.15024230481219e-2,1.0184975769518834,-0.1736865865780398,0.1736865865780398,0.0,5.001508351518445e-2,3.016703036873286e-4
12.15,7.973492319222628e-2,1.020265076807779,-0.1798133846010856,0.1798133846010856,0.0,5.001616642664672e-2,3.233285329326535e-4
12.16,7.79079534899462e-2,1.022092046510059,-0.18558055585492925,0.18558055585492925,0.0,5.001722007136165e-2,3.444014272312162e-4
12.17,7.602516788068622e-2,1.0239748321193187,-0.19097656599706306,0.19097656599706306,0.0,5.0018236024386056e-2,3.647204877194048e-4
12.18,7.409033193566489e-2,1.02590966806434,-0.19599062300720274,0.19599062300720274,0.0,5.0019206162159435e-2,3.841232431869839e-4
12.19,7.210731532677224e-2,1.0278926846732328,-0.200612698771328,0.200612698771328,0.0,5.0020122727460155e-2,4.0245454920137465e-4
12.200000000000001,7.008008408722605e-2,1.029919915912779,-0.2048335491379106,0.2048335491379106,0.0,5.002097839143217e-2,4.1956782864171967e-4
12.21,6.80126926795054e-2,1.0319873073204995,-0.20864473240621742,0.20864473240621742,0.0,5.002176631218646e-2,4.3532624372746777e-4
12.22,6.590927588642574e-2,1.034090724113579,-0.21203862620971178,0.21203862620971178,0.0,5.0022480189508486e-2,4.4960379016800646e-4
12.23,6.377404054157325e-2,1.0362259594584315,-0.21500844276078673,0.21500844276078673,0.0,5.002311431523524e-2,4.6228630470310147e-4
12.24,6.161125711563762e-2,1.0383887428843672,-0.2175482424263401,0.2175482424263401,0.0,5.002366361889743e-2,4.7327237794686424e-4
12.25,5.942525117547072e-2,1.0405747488245343,-0.2196529456070408,0.2196529456070408,0.0,5.0024123708262924e-2,4.824741652567624e-4
12.26,5.722039473295288e-2,1.0427796052670522,-0.22131834289652738,0.22131834289652738,0.0,5.002449090445723e-2,4.898180891428619e-4
12.27,5.500109750096914e-2,1.0449989024990358,-0.22254110350022094,0.22254110350022094,0.0,5.002476227137955e-2,4.952454275893017e-4
12.280000000000001,5.277179807398347e-2,1.0472282019260215,-0.22331878189691406,0.22331878189691406,0.0,5.0024935639179965e-2,4.987127835975871e-4
12.290000000000001,5.053695505084983e-2,1.049463044949155,-0.22364982272981335,0.22364982272981335,0.0,5.0025009621609544e-2,5.001924321891551e-4
12.3,4.8301038117614506e-2,1.0516989618823904,-0.22353356391725301,0.22353356391725301,0.0,5.002498362710478e-2,4.996725420938755e-4
12.31,4.6068519108143954e-2,1.053931480891861,-0.22297023797685817,0.22297023797685817,0.0,5.002485786351773e-2,4.971572703528484e-4
12.32,4.3843863060457115e-2,1.0561561369395478,-0.22196097156050962,0.22196097156050962,0.0,5.0024633336454044e-2,4.9266672907916e-4
12.33,4.163151928664936e-2,1.0583684807133555,-0.22050778320104003,0.22050778320104003,0.0,5.0024311841232114e-2,4.862368246405505e-4
12.34,3.9435912474268316e-2,1.0605640875257365,-0.2186135792751684,0.2186135792751684,0.0,5.002389594852776e-2,4.7791897055351947e-4
12.35,3.726143383693874e-2,1.0627385661630662,-0.2162821481907464,0.2162821481907464,0.0,5.002338898381901e-2,4.677796763784262e-4
12.36,3.511243233193529e-2,1.0648875676680696,-0.2135181528099429,0.2135181528099429,0.0,5.0022795000795664e-2,4.5590001591155817e-4
12.370000000000001,3.299320596226798e-2,1.0670067940377368,-0.21032712112351953,0.21032712112351953,0.0,5.0022118748946034e-2,4.423749789189683e-4
12.38,3.0907993180676132e-2,1.0690920068193286,-0.20671543519484914,0.20671543519484914,0.0,5.0021365635579844e-2,4.273127115951562e-4
12.39,2.8860964412722942e-2,1.0711390355872816,-0.20269031839578905,0.20269031839578905,0.0,5.002054168259161e-2,4.108336518304771e-4
12.4,2.685621371594431e-2,1.0731437862840603,-0.1982598209599374,0.1982598209599374,0.0,5.001965347830946e-2,3.9306956618745327e-4
12.41,2.4897750591733794e-2,1.075102249408271,-0.19343280388216588,0.19343280388216588,0.0,5.001870812481482e-2,3.741624962946826e-4
12.42,2.2989491966339815e-2,1.077010508033665,-0.18821892119663,0.18821892119663,0.0,5.001771318115421e-2,3.542636230824397e-4
12.43,2.113525435701316e-2,1.0788647456429916,-0.18262860066870087,0.18262860066870087,0.0,5.001667660289714e-2,3.3353205794103775e-4
12.44,1.9338746238972485e-2,1.0806612537610323,-0.17667302293943432,0.17667302293943432,0.0,5.00156066785233e-2,3.121335704642231e-4
12.450000000000001,1.7603560628453866e-2,1.0823964393715508,-0.1703640991642889,0.1703640991642889,0.0,5.001451196314796e-2,2.902392629575141e-4
12.46,1.5933167896678344e-2,1.0840668321033264,-0.16371444719081493,0.16371444719081493,0.0,5.001340121011555e-2,2.680242023092578e-4
12.47,1.4330908829109474e-2,1.0856690911708955,-0.15673736632295932,0.15673736632295932,0.0,5.001228330100709e-2,2.4566602014011686e-4
12.48,1.2799987943882388e-2,1.0872000120561227,-0.14944681072245775,0.14944681072245775,0.0,5.001116717462375e-2,2.233434924732432e-4
12.49,1.1343467082767542e-2,1.0886565329172375,-0.14185736150051126,0.14185736150051126,0.0,5.0010061755512245e-2,2.012351102431694e-4
12.5,9.964259287487167e-3,1.0900357407125179,-0.13398419755556376,0.13398419755556376,0.0,5.000897588260354e-2,1.7951765206913854e-4
12.51,8.665122973631824e-3,1.0913348770263733,-0.12584306521550512,0.12584306521550512,0.0,5.000791823853769e-2,1.5836477075203943e-4
12.52,7.4486564138292214e-3,1.092551343586176,-0.11745024674501545,0.11745024674501545,0.0,5.000689728023663e-2,1.3794560473082116e-4
12.530000000000001,6.317292541198965e-3,1.0936827074588062,-0.10882252778103575,0.10882252778103575,0.0,5.00059211712827e-2,1.1842342565224186e-4
12.540000000000001,5.273294083486316e-3,1.0947267059165189,-9.997716376149399e-2,9.997716376149399e-2,0.0,5.000499771664324e-2,9.995433286308346e-5
12.55,4.3187490376067e-3,1.0956812509623985,-9.093184541442924e-2,9.093184541442924e-2,0.0,5.000413430026167e-2,8.26860052316468e-5
12.56,3.4555664936518756e-3,1.0965444335063534,-8.170466337653563e-2,8.170466337653563e-2,0.0,5.00033378260151e-2,6.675652030024837e-5
12.57,2.6854728167097527e-3,1.0973145271832956,-7.231407201188896e-2,7.231407201188896e-2,0.0,5.0002614662511866e-2,5.229325023559097e-5
12.58,2.0100081941342154e-3,1.097989991805871,-6.277885250321849e-2,6.277885250321849e-2,0.0,5.0001970592167364e-2,3.941184334554919e-5
12.59,1.430523555170415e-3,1.0985694764448348,-5.3118075289541586e-2,5.3118075289541586e-2,0.0,5.0001410764967655e-2,2.8215299351375075e-5
12.6,9.481778690962791e-4,1.099051822130909,-4.33510619252856e-2,4.33510619252856e-2,0.0,5.000093965729134e-2,1.879314582509114e-5
12.61,5.639358272839558e-4,1.0994360641727212,-3.349734643717906e-2,3.349734643717906e-2,0.0,5.0000561036115464e-2,1.1220722307553314e-5
12.620000000000001,2.785659138170697e-4,1.099721434086188,-2.357663625619815e-2,2.357663625619815e-2,0.0,5.0000277928894776e-2,5.558577893804974e-6
12.63,9.263886852255466e-5,1.0999073611314825,-1.3608772802704854e-2,1.3608772802704854e-2,0.0,5.0000092599354805e-2,1.8519870943756146e-6
12.64,6.526545490999591e-6,1.099993473454514,-3.6136918036061595e-3,3.6136918036061595e-3,0.0,5.000000652939047e-2,1.305878076507392e-7
12.65,2.0401169368467524e-5,1.0999795988306367,6.388616579099745e-3,-6.388616579099745e-3,0.0,5.000002040721713e-2,4.081443408243672e-7
12.66,1.3423499090720362e-4,1.099865765009098,1.637814772864747e-2,-1.637814772864747e-2,0.0,5.000013412186775e-2,2.6824373532130472e-6
12.67,3.478003424641304e-4,1.099652199657541,2.6334922582737882e-2,-2.6334922582737882e-2,0.0,5.000034676407997e-2,6.9352815976197905e-6
12.68,6.606700933361341e-4,1.0993393299066692,3.623902759166284e-2,-3.623902759166284e-2,0.0,5.000065663356693e-2,1.3132671336929502e-5
12.69,1.0722185040214706e-3,1.098927781495984,4.607065454540448e-2,-4.607065454540448e-2,0.0,5.000106125261162e-2,2.122505223065004e-5
12.700000000000001,1.5816224776987696e-3,1.0984183775223066,5.581014019005532e-2,-5.581014019005532e-2,0.0,5.0001557385880566e-2,3.114771760959195e-5
12.71,2.1878632064206765e-3,1.0978121367935847,6.543800555432605e-2,-6.543800555432605e-2,0.0,5.000214106629193e-2,4.282132583688362e-5
12.72,2.8897282087297473e-3,1.0971102717912755,7.493499490748813e-2,-7.493499490748813e-2,0.0,5.000280762673737e-2,5.6152534745612564e-5
12.73,3.685813754621364e-3,1.0963141862453838,8.428211427083522e-2,-8.428211427083522e-2,0.0,5.000355173739926e-2,7.103474798347819e-5
12.74,4.574527673003743e-3,1.0954254723270014,9.346066940564063e-2,-9.346066940564063e-2,0.0,5.00043674483691e-2,8.734896738027394e-5
12.75,5.55409253604012e-3,1.094445907463965,0.10245230320163476,-0.10245230320163476,0.0,5.000524823722183e-2,1.049647444348321e-4
12.76,6.622549214004422e-3,1.0933774507860006,0.11123903239122561,-0.11123903239122561,0.0,5.0006187061169854e-2,1.237412233953681e-4
12.77,7.77776079354072e-3,1.0922222392064642,0.11980328351603399,-0.11980328351603399,0.0,5.00071764133767e-2,1.435282675323055e-4
12.780000000000001,9.017416851489941e-3,1.090982583148515,0.1281279280738103,-0.1281279280738103,0.0,5.000820838298222e-2,1.6416765964269415e-4
12.790000000000001,1.0339038075736188e-2,1.0896609619242685,0.13619631677543897,-0.13619631677543897,0.0,5.000927471835752e-2,1.8549436714865276e-4
12.8,1.1739981223830968e-2,1.0882600187761737,0.14399231284351677,-0.14399231284351677,0.0,5.00103668930849e-2,2.0733786169624367e-4
12.81,1.3217444409478089e-2,1.0867825555905266,0.15150032428590754,-0.15150032428590754,0.0,5.001147617413526e-2,2.2952348270349713e-4
12.82,1.4768472706306258e-2,1.0852315272936983,0.15870533507972648,-0.15870533507972648,0.0,5.0012593691697256e-2,2.518738339433997e-4
12.83,1.638996405772182e-2,1.0836100359422827,0.16559293520338594,-0.16559293520338594,0.0,5.001371051010038e-2,2.7421020200590847e-4
12.84,1.8078675481021943e-2,1.0819213245189825,0.17214934945663862,-0.17214934945663862,0.0,5.0014817699264844e-2,2.9635398529514974e-4
12.85,1.9831229553360027e-2,1.0801687704466445,0.17836146501097802,-0.17836146501097802,0.0,5.001590640610622e-2,3.181281221226179e-4
12.86,2.1644121166591396e-2,1.0783558788334133,0.18421685763529552,-0.18421685763529552,0.0,5.00169679253244e-2,3.393585064863363e-4
12.870000000000001,2.3513724537489587e-2,1.0764862754625153,0.18970381654434243,-0.18970381654434243,0.0,5.001799376901169e-2,3.598753802321047e-4
