time,posX,posY,posZ,oriW,oriX,oriY,oriZ,velX,velY,velZ,angX,angY,angZ
11.444000,0.000000,-642.340125,0.000000,-0.987936,-0.154861,0.000000,0.000000,0.000000,-112.265640,0.000000,50.000000,0.000000,0.000000
11.445000,0.000000,-642.452400,0.000000,-0.983757,-0.179503,0.000000,0.000000,0.000000,-112.275450,0.000000,50.000000,0.000000,0.000000
11.446000,0.000000,-642.564686,0.000000,-0.978964,-0.204033,0.000000,0.000000,0.000000,-112.285260,0.000000,50.000000,0.000000,0.000000
11.447000,0.000000,-642.676981,0.000000,-0.973559,-0.228436,0.000000,0.000000,0.000000,-112.295070,0.000000,50.000000,0.000000,0.000000
11.448000,0.000000,-642.789286,0.000000,-0.967546,-0.252696,0.000000,0.000000,0.000000,-112.304880,0.000000,50.000000,0.000000,0.000000
11.449000,0.000000,-642.901600,0.000000,-0.960928,-0.276798,0.000000,0.000000,0.000000,-112.314690,0.000000,50.000000,0.000000,0.000000
11.450000,0.000000,-643.013925,0.000000,-0.953710,-0.300728,0.000000,0.000000,0.000000,-112.324500,0.000000,50.000000,0.000000,0.000000
11.451000,0.000000,-643.126259,0.000000,-0.945896,-0.324469,0.000000,0.000000,0.000000,-112.334310,0.000000,50.000000,0.000000,0.000000
11.452000,0.000000,-643.238603,0.000000,-0.937492,-0.348008,0.000000,0.000000,0.000000,-112.344120,0.000000,50.000000,0.000000,0.000000
11.453000,0.000000,-643.350957,0.000000,-0.928501,-0.371329,0.000000,0.000000,0.000000,-112.353930,0.000000,50.000000,0.000000,0.000000
11.454000,0.000000,-643.463321,0.000000,-0.918931,-0.394418,0.000000,0.000000,0.000000,-112.363740,0.000000,50.000000,0.000000,0.000000
11.455000,0.000000,-643.575694,0.000000,-0.908787,-0.417261,0.000000,0.000000,0.000000,-112.373550,0.000000,50.000000,0.000000,0.000000
11.456000,0.000000,-643.688078,0.000000,-0.898075,-0.439843,0.000000,0.000000,0.000000,-112.383360,0.000000,50.000000,0.000000,0.000000
11.457000,0.000000,-643.800471,0.000000,-0.886801,-0.462151,0.000000,0.000000,0.000000,-112.393170,0.000000,50.000000,0.000000,0.000000
11.458000,0.000000,-643.912874,0.000000,-0.874974,-0.484170,0.000000,0.000000,0.000000,-112.402980,0.000000,50.000000,0.000000,0.000000
11.459000,0.000000,-644.025287,0.000000,-0.862600,-0.505886,0.000000,0.000000,0.000000,-112.412790,0.000000,50.000000,0.000000,0.000000
11.460000,0.000000,-644.137709,0.000000,-0.849688,-0.527286,0.000000,0.000000,0.000000,-112.422600,0.000000,50.000000,0.000000,0.000000
11.461000,0.000000,-644.250142,0.000000,-0.836244,-0.548357,0.000000,0.000000,0.000000,-112.432410,0.000000,50.000000,0.000000,0.000000
11.462000,0.000000,-644.362584,0.000000,-0.822279,-0.569085,0.000000,0.000000,0.000000,-112.442220,0.000000,50.000000,0.000000,0.000000
11.463000,0.000000,-644.475036,0.000000,-0.807799,-0.589458,0.000000,0.000000,0.000000,-112.452030,0.000000,50.000000,0.000000,0.000000
11.464000,0.000000,-644.587498,0.000000,-0.792815,-0.609463,0.000000,0.000000,0.000000,-112.461840,0.000000,50.000000,0.000000,0.000000
11.465000,0.000000,-644.699969,0.000000,-0.777335,-0.629086,0.000000,0.000000,0.000000,-112.471650,0.000000,50.000000,0.000000,0.000000
11.466000,0.000000,-644.812451,0.000000,-0.761370,-0.648317,0.000000,0.000000,0.000000,-112.481460,0.000000,50.000000,0.000000,0.000000
11.467000,0.000000,-644.924942,0.000000,-0.744930,-0.667143,0.000000,0.000000,0.000000,-112.491270,0.000000,50.000000,0.000000,0.000000
11.468000,0.000000,-645.037443,0.000000,-0.728024,-0.685552,0.000000,0.000000,0.000000,-112.501080,0.000000,50.000000,0.000000,0.000000
11.469000,0.000000,-645.149954,0.000000,-0.710663,-0.703533,0.000000,0.000000,0.000000,-112.510890,0.000000,50.000000,0.000000,0.000000
11.470000,0.000000,-645.262475,0.000000,-0.692858,-0.721074,0.000000,0.000000,0.000000,-112.520700,0.000000,50.000000,0.000000,0.000000
11.471000,0.000000,-645.375005,0.000000,-0.674620,-0.738165,0.000000,0.000000,0.000000,-112.530510,0.000000,50.000000,0.000000,0.000000
11.472000,0.000000,-645.487546,0.000000,-0.655961,-0.754795,0.000000,0.000000,0.000000,-112.540320,0.000000,50.000000,0.000000,0.000000
11.473000,0.000000,-645.600096,0.000000,-0.636892,-0.770953,0.000000,0.000000,0.000000,-112.550130,0.000000,50.000000,0.000000,0.000000
11.474000,0.000000,-645.712656,0.000000,-0.617426,-0.786629,0.000000,0.000000,0.000000,-112.559940,0.000000,50.000000,0.000000,0.000000
11.475000,0.000000,-645.825226,0.000000,-0.597573,-0.801814,0.000000,0.000000,0.000000,-112.569750,0.000000,50.000000,0.000000,0.000000
11.476000,0.000000,-645.937805,0.000000,-0.577347,-0.816499,0.000000,0.000000,0.000000,-112.579560,0.000000,50.000000,0.000000,0.000000
11.477000,0.000000,-646.050394,0.000000,-0.556761,-0.830673,0.000000,0.000000,0.000000,-112.589370,0.000000,50.000000,0.000000,0.000000
11.478000,0.000000,-646.162994,0.000000,-0.535827,-0.844328,0.000000,0.000000,0.000000,-112.599180,0.000000,50.000000,0.000000,0.000000
11.479000,0.000000,-646.275603,0.000000,-0.514558,-0.857456,0.000000,0.000000,0.000000,-112.608990,0.000000,50.000000,0.000000,0.000000
11.480000,0.000000,-646.388221,0.000000,-0.492967,-0.870048,0.000000,0.000000,0.000000,-112.618800,0.000000,50.000000,0.000000,0.000000
11.481000,0.000000,-646.500850,0.000000,-0.471069,-0.882096,0.000000,0.000000,0.000000,-112.628610,0.000000,50.000000,0.000000,0.000000
11.482000,0.000000,-646.613488,0.000000,-0.448876,-0.893594,0.000000,0.000000,0.000000,-112.638420,0.000000,50.000000,0.000000,0.000000
11.483000,0.000000,-646.726137,0.000000,-0.426403,-0.904533,0.000000,0.000000,0.000000,-112.648230,0.000000,50.000000,0.000000,0.000000
11.484000,0.000000,-646.838795,0.000000,-0.403664,-0.914907,0.000000,0.000000,0.000000,-112.658040,0.000000,50.000000,0.000000,0.000000
11.485000,0.000000,-646.951463,0.000000,-0.380672,-0.924710,0.000000,0.000000,0.000000,-112.667850,0.000000,50.000000,0.000000,0.000000
11.486000,0.000000,-647.064140,0.000000,-0.357443,-0.933935,0.000000,0.000000,0.000000,-112.677660,0.000000,50.000000,0.000000,0.000000
11.487000,0.000000,-647.176828,0.000000,-0.333990,-0.942577,0.000000,0.000000,0.000000,-112.687470,0.000000,50.000000,0.000000,0.000000
11.488000,0.000000,-647.289525,0.000000,-0.310329,-0.950629,0.000000,0.000000,0.000000,-112.697280,0.000000,50.000000,0.000000,0.000000
11.489000,0.000000,-647.402232,0.000000,-0.286473,-0.958088,0.000000,0.000000,0.000000,-112.707090,0.000000,50.000000,0.000000,0.000000
11.490000,0.000000,-647.514949,0.000000,-0.262439,-0.964949,0.000000,0.000000,0.000000,-112.716900,0.000000,50.000000,0.000000,0.000000
11.491000,0.000000,-647.627676,0.000000,-0.238241,-0.971206,0.000000,0.000000,0.000000,-112.726710,0.000000,50.000000,0.000000,0.000000
11.492000,0.000000,-647.740412,0.000000,-0.213894,-0.976857,0.000000,0.000000,0.000000,-112.736520,0.000000,50.000000,0.000000,0.000000
11.493000,0.000000,-647.853159,0.000000,-0.189413,-0.981897,0.000000,0.000000,0.000000,-112.746330,0.000000,50.000000,0.000000,0.000000
11.494000,0.000000,-647.965915,0.000000,-0.164815,-0.986325,0.000000,0.000000,0.000000,-112.756140,0.000000,50.000000,0.000000,0.000000
11.495000,0.000000,-648.078681,0.000000,-0.140113,-0.990136,0.000000,0.000000,0.000000,-112.765950,0.000000,50.000000,0.000000,0.000000
11.496000,0.000000,-648.191456,0.000000,-0.115323,-0.993328,0.000000,0.000000,0.000000,-112.775760,0.000000,50.000000,0.000000,0.000000
11.497000,0.000000,-648.304242,0.000000,-0.090462,-0.995900,0.000000,0.000000,0.000000,-112.785570,0.000000,50.000000,0.000000,0.000000
11.498000,0.000000,-648.417037,0.000000,-0.065544,-0.997850,0.000000,0.000000,0.000000,-112.795380,0.000000,50.000000,0.000000,0.000000
11.499000,0.000000,-648.529843,0.000000,-0.040585,-0.999176,0.000000,0.000000,0.000000,-112.805190,0.000000,50.000000,0.000000,0.000000
11.500000,0.000000,-648.642658,0.000000,-0.015601,-0.999878,0.000000,0.000000,0.000000,-112.815000,0.000000,50.000000,0.000000,0.000000
11.501000,0.000000,-648.755482,0.000000,0.009393,-0.999956,0.000000,0.000000,0.000000,-112.824810,0.000000,50.000000,0.000000,0.000000
11.502000,0.000000,-648.868317,0.000000,0.034382,-0.999409,0.000000,0.000000,0.000000,-112.834620,0.000000,50.000000,0.000000,0.000000
11.503000,0.000000,-648.981161,0.000000,0.059348,-0.998237,0.000000,0.000000,0.000000,-112.844430,0.000000,50.000000,0.000000,0.000000
11.504000,0.000000,-649.094016,0.000000,0.084278,-0.996442,0.000000,0.000000,0.000000,-112.854240,0.000000,50.000000,0.000000,0.000000
11.505000,0.000000,-649.206880,0.000000,0.109155,-0.994025,0.000000,0.000000,0.000000,-112.864050,0.000000,50.000000,0.000000,0.000000
11.506000,0.000000,-649.319754,0.000000,0.133964,-0.990986,0.000000,0.000000,0.000000,-112.873860,0.000000,50.000000,0.000000,0.000000
11.507000,0.000000,-649.432637,0.000000,0.158689,-0.987329,0.000000,0.000000,0.000000,-112.883670,0.000000,50.000000,0.000000,0.000000
11.508000,0.000000,-649.545531,0.000000,0.183315,-0.983054,0.000000,0.000000,0.000000,-112.893480,0.000000,50.000000,0.000000,0.000000
11.509000,0.000000,-649.658434,0.000000,0.207826,-0.978166,0.000000,0.000000,0.000000,-112.903290,0.000000,50.000000,0.000000,0.000000
11.510000,0.000000,-649.771347,0.000000,0.232208,-0.972666,0.000000,0.000000,0.000000,-112.913100,0.000000,50.000000,0.000000,0.000000
11.511000,0.000000,-649.884270,0.000000,0.256444,-0.966559,0.000000,0.000000,0.000000,-112.922910,0.000000,50.000000,0.000000,0.000000
11.512000,0.000000,-649.997203,0.000000,0.280520,-0.959848,0.000000,0.000000,0.000000,-112.932720,0.000000,50.000000,0.000000,0.000000
11.513000,0.000000,-650.110145,0.000000,0.304422,-0.952537,0.000000,0.000000,0.000000,-112.942530,0.000000,50.000000,0.000000,0.000000
11.514000,0.000000,-650.223098,0.000000,0.328132,-0.944632,0.000000,0.000000,0.000000,-112.952340,0.000000,50.000000,0.000000,0.000000
11.515000,0.000000,-650.336060,0.000000,0.351638,-0.936136,0.000000,0.000000,0.000000,-112.962150,0.000000,50.000000,0.000000,0.000000
11.516000,0.000000,-650.449032,0.000000,0.374925,-0.927055,0.000000,0.000000,0.000000,-112.971960,0.000000,50.000000,0.000000,0.000000
11.517000,0.000000,-650.562013,0.000000,0.397977,-0.917396,0.000000,0.000000,0.000000,-112.981770,0.000000,50.000000,0.000000,0.000000
11.518000,0.000000,-650.675005,0.000000,0.420780,-0.907163,0.000000,0.000000,0.000000,-112.991580,0.000000,50.000000,0.000000,0.000000
11.519000,0.000000,-650.788006,0.000000,0.443321,-0.896363,0.000000,0.000000,0.000000,-113.001390,0.000000,50.000000,0.000000,0.000000
11.520000,0.000000,-650.901018,0.000000,0.465584,-0.885004,0.000000,0.000000,0.000000,-113.011200,0.000000,50.000000,0.000000,0.000000
11.521000,0.000000,-651.014039,0.000000,0.487557,-0.873091,0.000000,0.000000,0.000000,-113.021010,0.000000,50.000000,0.000000,0.000000
11.522000,0.000000,-651.127069,0.000000,0.509225,-0.860633,0.000000,0.000000,0.000000,-113.030820,0.000000,50.000000,0.000000,0.000000
11.523000,0.000000,-651.240110,0.000000,0.530575,-0.847638,0.000000,0.000000,0.000000,-113.040630,0.000000,50.000000,0.000000,0.000000
11.524000,0.000000,-651.353161,0.000000,0.551594,-0.834113,0.000000,0.000000,0.000000,-113.050440,0.000000,50.000000,0.000000,0.000000
11.525000,0.000000,-651.466221,0.000000,0.572268,-0.820067,0.000000,0.000000,0.000000,-113.060250,0.000000,50.000000,0.000000,0.000000
11.526000,0.000000,-651.579291,0.000000,0.592584,-0.805508,0.000000,0.000000,0.000000,-113.070060,0.000000,50.000000,0.000000,0.000000
11.527000,0.000000,-651.692371,0.000000,0.612531,-0.790447,0.000000,0.000000,0.000000,-113.079870,0.000000,50.000000,0.000000,0.000000
11.528000,0.000000,-651.805460,0.000000,0.632094,-0.774891,0.000000,0.000000,0.000000,-113.089680,0.000000,50.000000,0.000000,0.000000
11.529000,0.000000,-651.918560,0.000000,0.651263,-0.758852,0.000000,0.000000,0.000000,-113.099490,0.000000,50.000000,0.000000,0.000000
11.530000,0.000000,-652.031669,0.000000,0.670025,-0.742338,0.000000,0.000000,0.000000,-113.109300,0.000000,50.000000,0.000000,0.000000
11.531000,0.000000,-652.144788,0.000000,0.688368,-0.725361,0.000000,0.000000,0.000000,-113.119110,0.000000,50.000000,0.000000,0.000000
11.532000,0.000000,-652.257917,0.000000,0.706282,-0.707931,0.000000,0.000000,0.000000,-113.128920,0.000000,50.000000,0.000000,0.000000
11.533000,0.000000,-652.371056,0.000000,0.723754,-0.690058,0.000000,0.000000,0.000000,-113.138730,0.000000,50.000000,0.000000,0.000000
11.534000,0.000000,-652.484204,0.000000,0.740774,-0.671754,0.000000,0.000000,0.000000,-113.148540,0.000000,50.000000,0.000000,0.000000
11.535000,0.000000,-652.597363,0.000000,0.757331,-0.653031,0.000000,0.000000,0.000000,-113.158350,0.000000,50.000000,0.000000,0.000000
11.536000,0.000000,-652.710531,0.000000,0.773415,-0.633900,0.000000,0.000000,0.000000,-113.168160,0.000000,50.000000,0.000000,0.000000
11.537000,0.000000,-652.823709,0.000000,0.789016,-0.614372,0.000000,0.000000,0.000000,-113.177970,0.000000,50.000000,0.000000,0.000000
11.538000,0.000000,-652.936897,0.000000,0.804124,-0.594461,0.000000,0.000000,0.000000,-113.187780,0.000000,50.000000,0.000000,0.000000
11.539000,0.000000,-653.050094,0.000000,0.818730,-0.574179,0.000000,0.000000,0.000000,-113.197590,0.000000,50.000000,0.000000,0.000000
11.540000,0.000000,-653.163302,0.000000,0.832824,-0.553537,0.000000,0.000000,0.000000,-113.207400,0.000000,50.000000,0.000000,0.000000
11.541000,0.000000,-653.276519,0.000000,0.846398,-0.532550,0.000000,0.000000,0.000000,-113.217210,0.000000,50.000000,0.000000,0.000000
11.542000,0.000000,-653.389746,0.000000,0.859444,-0.511231,0.000000,0.000000,0.000000,-113.227020,0.000000,50.000000,0.000000,0.000000
11.543000,0.000000,-653.502983,0.000000,0.871952,-0.489592,0.000000,0.000000,0.000000,-113.236830,0.000000,50.000000,0.000000,0.000000
11.544000,0.000000,-653.616229,0.000000,0.883915,-0.467647,0.000000,0.000000,0.000000,-113.246640,0.000000,50.000000,0.000000,0.000000
11.545000,0.000000,-653.729486,0.000000,0.895327,-0.445410,0.000000,0.000000,0.000000,-113.256450,0.000000,50.000000,0.000000,0.000000
11.546000,0.000000,-653.842752,0.000000,0.906179,-0.422894,0.000000,0.000000,0.000000,-113.266260,0.000000,50.000000,0.000000,0.000000
11.547000,0.000000,-653.956028,0.000000,0.916465,-0.400115,0.000000,0.000000,0.000000,-113.276070,0.000000,50.000000,0.000000,0.000000
11.548000,0.000000,-654.069314,0.000000,0.926178,-0.377085,0.000000,0.000000,0.000000,-113.285880,0.000000,50.000000,0.000000,0.000000
11.549000,0.000000,-654.182610,0.000000,0.935313,-0.353820,0.000000,0.000000,0.000000,-113.295690,0.000000,50.000000,0.000000,0.000000
11.550000,0.000000,-654.295915,0.000000,0.943864,-0.330334,0.000000,0.000000,0.000000,-113.305500,0.000000,50.000000,0.000000,0.000000
11.551000,0.000000,-654.409231,0.000000,0.951825,-0.306642,0.000000,0.000000,0.000000,-113.315310,0.000000,50.000000,0.000000,0.000000
11.552000,0.000000,-654.522556,0.000000,0.959191,-0.282758,0.000000,0.000000,0.000000,-113.325120,0.000000,50.000000,0.000000,0.000000
11.553000,0.000000,-654.635891,0.000000,0.965958,-0.258697,0.000000,0.000000,0.000000,-113.334930,0.000000,50.000000,0.000000,0.000000
11.554000,0.000000,-654.749235,0.000000,0.972122,-0.234475,0.000000,0.000000,0.000000,-113.344740,0.000000,50.000000,0.000000,0.000000
11.555000,0.000000,-654.862590,0.000000,0.977679,-0.210106,0.000000,0.000000,0.000000,-113.354550,0.000000,50.000000,0.000000,0.000000
11.556000,0.000000,-654.975954,0.000000,0.982624,-0.185607,0.000000,0.000000,0.000000,-113.364360,0.000000,50.000000,0.000000,0.000000
11.557000,0.000000,-655.089328,0.000000,0.986956,-0.160991,0.000000,0.000000,0.000000,-113.374170,0.000000,50.000000,0.000000,0.000000
11.558000,0.000000,-655.202712,0.000000,0.990671,-0.136274,0.000000,0.000000,0.000000,-113.383980,0.000000,50.000000,0.000000,0.000000
11.559000,0.000000,-655.316106,0.000000,0.993768,-0.111473,0.000000,0.000000,0.000000,-113.393790,0.000000,50.000000,0.000000,0.000000
11.560000,0.000000,-655.429510,0.000000,0.996243,-0.086601,0.000000,0.000000,0.000000,-113.403600,0.000000,50.000000,0.000000,0.000000
11.561000,0.000000,-655.542923,0.000000,0.998096,-0.061676,0.000000,0.000000,0.000000,-113.413410,0.000000,50.000000,0.000000,0.000000
11.562000,0.000000,-655.656346,0.000000,0.999326,-0.036712,0.000000,0.000000,0.000000,-113.423220,0.000000,50.000000,0.000000,0.000000
11.563000,0.000000,-655.769779,0.000000,0.999931,-0.011725,0.000000,0.000000,0.000000,-113.433030,0.000000,50.000000,0.000000,0.000000
11.564000,0.000000,-655.883222,0.000000,0.999912,0.013269,0.000000,0.000000,0.000000,-113.442840,0.000000,50.000000,0.000000,0.000000
11.565000,0.000000,-655.996675,0.000000,0.999268,0.038255,0.000000,0.000000,0.000000,-113.452650,0.000000,50.000000,0.000000,0.000000
11.566000,0.000000,-656.110137,0.000000,0.998000,0.063217,0.000000,0.000000,0.000000,-113.462460,0.000000,50.000000,0.000000,0.000000
11.567000,0.000000,-656.223610,0.000000,0.996108,0.088139,0.000000,0.000000,0.000000,-113.472270,0.000000,50.000000,0.000000,0.000000
11.568000,0.000000,-656.337092,0.000000,0.993594,0.113007,0.000000,0.000000,0.000000,-113.482080,0.000000,50.000000,0.000000,0.000000
11.569000,0.000000,-656.450584,0.000000,0.990460,0.137803,0.000000,0.000000,0.000000,-113.491890,0.000000,50.000000,0.000000,0.000000
11.570000,0.000000,-656.564085,0.000000,0.986706,0.162514,0.000000,0.000000,0.000000,-113.501700,0.000000,50.000000,0.000000,0.000000
11.571000,0.000000,-656.677597,0.000000,0.982336,0.187123,0.000000,0.000000,0.000000,-113.511510,0.000000,50.000000,0.000000,0.000000
11.572000,0.000000,-656.791118,0.000000,0.977353,0.211616,0.000000,0.000000,0.000000,-113.521320,0.000000,50.000000,0.000000,0.000000
11.573000,0.000000,-656.904649,0.000000,0.971759,0.235976,0.000000,0.000000,0.000000,-113.531130,0.000000,50.000000,0.000000,0.000000
11.574000,0.000000,-657.018190,0.000000,0.965558,0.260188,0.000000,0.000000,0.000000,-113.540940,0.000000,50.000000,0.000000,0.000000
11.575000,0.000000,-657.131741,0.000000,0.958754,0.284238,0.000000,0.000000,0.000000,-113.550750,0.000000,50.000000,0.000000,0.000000
11.576000,0.000000,-657.245302,0.000000,0.951350,0.308111,0.000000,0.000000,0.000000,-113.560560,0.000000,50.000000,0.000000,0.000000
11.577000,0.000000,-657.358872,0.000000,0.943353,0.331791,0.000000,0.000000,0.000000,-113.570370,0.000000,50.000000,0.000000,0.000000
11.578000,0.000000,-657.472452,0.000000,0.934766,0.355264,0.000000,0.000000,0.000000,-113.580180,0.000000,50.000000,0.000000,0.000000
11.579000,0.000000,-657.586042,0.000000,0.925595,0.378515,0.000000,0.000000,0.000000,-113.589990,0.000000,50.000000,0.000000,0.000000
11.580000,0.000000,-657.699642,0.000000,0.915846,0.401529,0.000000,0.000000,0.000000,-113.599800,0.000000,50.000000,0.000000,0.000000
11.581000,0.000000,-657.813252,0.000000,0.905525,0.424293,0.000000,0.000000,0.000000,-113.609610,0.000000,50.000000,0.000000,0.000000
11.582000,0.000000,-657.926871,0.000000,0.894638,0.446791,0.000000,0.000000,0.000000,-113.619420,0.000000,50.000000,0.000000,0.000000
11.583000,0.000000,-658.040500,0.000000,0.883192,0.469011,0.000000,0.000000,0.000000,-113.629230,0.000000,50.000000,0.000000,0.000000
11.584000,0.000000,-658.154139,0.000000,0.871195,0.490937,0.000000,0.000000,0.000000,-113.639040,0.000000,50.000000,0.000000,0.000000
11.585000,0.000000,-658.267788,0.000000,0.858653,0.512557,0.000000,0.000000,0.000000,-113.648850,0.000000,50.000000,0.000000,0.000000
11.586000,0.000000,-658.381447,0.000000,0.845575,0.533856,0.000000,0.000000,0.000000,-113.658660,0.000000,50.000000,0.000000,0.000000
11.587000,0.000000,-658.495115,0.000000,0.831969,0.554822,0.000000,0.000000,0.000000,-113.668470,0.000000,50.000000,0.000000,0.000000
11.588000,0.000000,-658.608793,0.000000,0.817843,0.575442,0.000000,0.000000,0.000000,-113.678280,0.000000,50.000000,0.000000,0.000000
11.589000,0.000000,-658.722482,0.000000,0.803206,0.595702,0.000000,0.000000,0.000000,-113.688090,0.000000,50.000000,0.000000,0.000000
11.590000,0.000000,-658.836179,0.000000,0.788067,0.615590,0.000000,0.000000,0.000000,-113.697900,0.000000,50.000000,0.000000,0.000000
11.591000,0.000000,-658.949887,0.000000,0.772436,0.635093,0.000000,0.000000,0.000000,-113.707710,0.000000,50.000000,0.000000,0.000000
11.592000,0.000000,-659.063605,0.000000,0.756322,0.654199,0.000000,0.000000,0.000000,-113.717520,0.000000,50.000000,0.000000,0.000000
11.593000,0.000000,-659.177332,0.000000,0.739736,0.672897,0.000000,0.000000,0.000000,-113.727330,0.000000,50.000000,0.000000,0.000000
11.594000,0.000000,-659.291069,0.000000,0.722688,0.691175,0.000000,0.000000,0.000000,-113.737140,0.000000,50.000000,0.000000,0.000000
11.595000,0.000000,-659.404816,0.000000,0.705188,0.709020,0.000000,0.000000,0.000000,-113.746950,0.000000,50.000000,0.000000,0.000000
11.596000,0.000000,-659.518573,0.000000,0.687248,0.726423,0.000000,0.000000,0.000000,-113.756760,0.000000,50.000000,0.000000,0.000000
11.597000,0.000000,-659.632339,0.000000,0.668878,0.743372,0.000000,0.000000,0.000000,-113.766570,0.000000,50.000000,0.000000,0.000000
11.598000,0.000000,-659.746116,0.000000,0.650091,0.759856,0.000000,0.000000,0.000000,-113.776380,0.000000,50.000000,0.000000,0.000000
11.599000,0.000000,-659.859902,0.000000,0.630897,0.775866,0.000000,0.000000,0.000000,-113.786190,0.000000,50.000000,0.000000,0.000000
11.600000,0.000000,-659.973698,0.000000,0.611310,0.791391,0.000000,0.000000,0.000000,-113.796000,0.000000,50.000000,0.000000,0.000000
11.601000,0.000000,-660.087504,0.000000,0.591340,0.806422,0.000000,0.000000,0.000000,-113.805810,0.000000,50.000000,0.000000,0.000000
11.602000,0.000000,-660.201319,0.000000,0.571001,0.820949,0.000000,0.000000,0.000000,-113.815620,0.000000,50.000000,0.000000,0.000000
11.603000,0.000000,-660.315145,0.000000,0.550306,0.834963,0.000000,0.000000,0.000000,-113.825430,0.000000,50.000000,0.000000,0.000000
11.604000,0.000000,-660.428980,0.000000,0.529266,0.848456,0.000000,0.000000,0.000000,-113.835240,0.000000,50.000000,0.000000,0.000000
11.605000,0.000000,-660.542825,0.000000,0.507896,0.861418,0.000000,0.000000,0.000000,-113.845050,0.000000,50.000000,0.000000,0.000000
11.606000,0.000000,-660.656680,0.000000,0.486209,0.873843,0.000000,0.000000,0.000000,-113.854860,0.000000,50.000000,0.000000,0.000000
11.607000,0.000000,-660.770545,0.000000,0.464217,0.885721,0.000000,0.000000,0.000000,-113.864670,0.000000,50.000000,0.000000,0.000000
11.608000,0.000000,-660.884419,0.000000,0.441936,0.897046,0.000000,0.000000,0.000000,-113.874480,0.000000,50.000000,0.000000,0.000000
11.609000,0.000000,-660.998303,0.000000,0.419379,0.907811,0.000000,0.000000,0.000000,-113.884290,0.000000,50.000000,0.000000,0.000000
11.610000,0.000000,-661.112198,0.000000,0.396560,0.918009,0.000000,0.000000,0.000000,-113.894100,0.000000,50.000000,0.000000,0.000000
11.611000,0.000000,-661.226101,0.000000,0.373493,0.927633,0.000000,0.000000,0.000000,-113.903910,0.000000,50.000000,0.000000,0.000000
11.612000,0.000000,-661.340015,0.000000,0.350193,0.936678,0.000000,0.000000,0.000000,-113.913720,0.000000,50.000000,0.000000,0.000000
11.613000,0.000000,-661.453939,0.000000,0.326674,0.945137,0.000000,0.000000,0.000000,-113.923530,0.000000,50.000000,0.000000,0.000000
11.614000,0.000000,-661.567872,0.000000,0.302951,0.953006,0.000000,0.000000,0.000000,-113.933340,0.000000,50.000000,0.000000,0.000000
11.615000,0.000000,-661.681815,0.000000,0.279038,0.960280,0.000000,0.000000,0.000000,-113.943150,0.000000,50.000000,0.000000,0.000000
11.616000,0.000000,-661.795768,0.000000,0.254952,0.966954,0.000000,0.000000,0.000000,-113.952960,0.000000,50.000000,0.000000,0.000000
11.617000,0.000000,-661.909731,0.000000,0.230706,0.973024,0.000000,0.000000,0.000000,-113.962770,0.000000,50.000000,0.000000,0.000000
11.618000,0.000000,-662.023704,0.000000,0.206316,0.978485,0.000000,0.000000,0.000000,-113.972580,0.000000,50.000000,0.000000,0.000000
11.619000,0.000000,-662.137686,0.000000,0.181797,0.983336,0.000000,0.000000,0.000000,-113.982390,0.000000,50.000000,0.000000,0.000000
11.620000,0.000000,-662.251678,0.000000,0.157164,0.987572,0.000000,0.000000,0.000000,-113.992200,0.000000,50.000000,0.000000,0.000000
11.621000,0.000000,-662.365680,0.000000,0.132434,0.991192,0.000000,0.000000,0.000000,-114.002010,0.000000,50.000000,0.000000,0.000000
11.622000,0.000000,-662.479692,0.000000,0.107620,0.994192,0.000000,0.000000,0.000000,-114.011820,0.000000,50.000000,0.000000,0.000000
11.623000,0.000000,-662.593714,0.000000,0.082740,0.996571,0.000000,0.000000,0.000000,-114.021630,0.000000,50.000000,0.000000,0.000000
11.624000,0.000000,-662.707745,0.000000,0.057807,0.998328,0.000000,0.000000,0.000000,-114.031440,0.000000,50.000000,0.000000,0.000000
11.625000,0.000000,-662.821786,0.000000,0.032839,0.999461,0.000000,0.000000,0.000000,-114.041250,0.000000,50.000000,0.000000,0.000000
11.626000,0.000000,-662.935837,0.000000,0.007850,0.999969,0.000000,0.000000,0.000000,-114.051060,0.000000,50.000000,0.000000,0.000000
11.627000,0.000000,-663.049898,0.000000,-0.017144,0.999853,0.000000,0.000000,0.000000,-114.060870,0.000000,50.000000,0.000000,0.000000
11.628000,0.000000,-663.163969,0.000000,-0.042127,0.999112,0.000000,0.000000,0.000000,-114.070680,0.000000,50.000000,0.000000,0.000000
11.629000,0.000000,-663.278049,0.000000,-0.067084,0.997747,0.000000,0.000000,0.000000,-114.080490,0.000000,50.000000,0.000000,0.000000
11.630000,0.000000,-663.392140,0.000000,-0.091999,0.995759,0.000000,0.000000,0.000000,-114.090300,0.000000,50.000000,0.000000,0.000000
11.631000,0.000000,-663.506240,0.000000,-0.116857,0.993149,0.000000,0.000000,0.000000,-114.100110,0.000000,50.000000,0.000000,0.000000
11.632000,0.000000,-663.620350,0.000000,-0.141641,0.989918,0.000000,0.000000,0.000000,-114.109920,0.000000,50.000000,0.000000,0.000000
11.633000,0.000000,-663.734469,0.000000,-0.166337,0.986069,0.000000,0.000000,0.000000,-114.119730,0.000000,50.000000,0.000000,0.000000
11.634000,0.000000,-663.848599,0.000000,-0.190929,0.981604,0.000000,0.000000,0.000000,-114.129540,0.000000,50.000000,0.000000,0.000000
